Impressions,Approved_Conversion_Rate,Cost_per_Approved_Conversion,Spent,Spent_x_Clicks,Conversion_Rate,Cost_per_Conversion,Clicks,interest,ROAS
452519,2.941176470588235,49.76000116012,99.52000237,6767.36016116,10.294117647058822,14.217143193683265,68,103,0.020096462543722743
442919,2.631578947368421,55.390001022305,110.7800021,8419.2801596,27.631578947368425,5.275238194986893,76,104,0.01805379998256875
596831,0.0,120879999200.0,120.8799992,10395.6799312,12.790697674418606,10.989090835364628,86,105,0.0
173912,3.8461538461538463,35.54000028445999,35.54000032,924.04000832,7.6923076923076925,17.770000151115,26,106,0.028137309819018675
780967,4.651162790697675,29.9100004425225,119.6400018,10289.040154799999,23.25581395348837,5.982000089700899,86,107,0.03343363373274846
132124,0.0,11189999940.0,11.18999994,89.51999952,50.0,2.7974999843006247,8,108,0.0
623137,1.0,138.92000046108,138.9200006,13892.00006,12.0,11.576666715701945,100,109,0.007198387530044407
99020,10.0,14.480000425519998,14.48000044,144.8000044,40.0,3.620000109095,10,110,0.06906077137736187
665817,7.6923076923076925,18.2000000202,163.8000002,19164.6000234,19.65811965811966,7.121739138820794,117,111,0.05494505487763153
699232,3.75,37.329999820889995,111.9899995,8959.19996,15.0,9.332499957555624,80,112,0.026788106200261317
72982,0.0,15049999950.0,15.04999995,165.54999945,9.090909090909092,15.04999993495,11,100,0.0
975884,1.7964071856287425,79.10666580696444,237.3199975,39632.4395825,8.383233532934131,16.951428391646328,167,101,0.012641159748821247
245607,3.0303030303030303,47.87999947212,47.87999952,1580.03998416,9.090909090909092,15.95999983468,33,102,0.02088554741027939
485369,0.0,164640001500.0,164.6400015,18768.960171000002,2.631578947368421,54.88000048170667,114,106,0.0
866355,3.597122302158273,40.1659992119668,200.8299961,27915.369457899997,7.913669064748201,18.25727237106752,139,107,0.024896679266405184
502710,2.7777777777777777,52.609998423695,105.2199969,7575.8397767999995,11.11111111111111,13.152499610855937,72,108,0.019007793755038516
475184,1.1363636363636365,127.32000267267999,127.3200028,11204.160246399999,4.545454545454546,31.8300006920425,88,109,0.007854225400567976
357401,2.127659574468085,68.67000001132999,68.67000008,3227.4900037599996,17.02127659574468,8.58375000892703,47,110,0.014562399866323659
99810,0.0,20050000189.999996,20.05000019,280.70000266,14.285714285714285,10.025000089987499,14,111,0.0
81569,16.666666666666664,9.40999995759,9.409999967,56.459999802,50.0,3.1366666546211106,6,112,0.10626992597243759
441192,3.7735849056603774,38.7999998756,77.59999979,4112.79998887,11.320754716981133,12.933333296177777,53,113,0.02577319594570358
90470,9.090909090909092,16.730000003269996,16.73000002,184.03000021999998,9.090909090909092,16.730000003269996,11,114,0.05977286304511476
834243,4.216867469879518,35.24999963782143,246.7499975,40960.499585,10.843373493975903,13.70833319368287,166,100,0.02836879461355063
696612,5.921052631578947,24.79888830835568,223.1899948,33924.879209599996,20.394736842105264,7.199677251380655,152,101,0.04032438823265601
329333,0.0,67609999180.0,67.60999918,3245.2799606400004,2.083333333333333,67.60999911239,48,102,0.0
1114711,0.0,319000001899.99994,319.0000019,71456.0004256,2.6785714285714284,53.166666974472214,224,103,0.0
267316,0.0,82929998870.0,82.92999887,4809.939934460001,5.172413793103448,27.643332947452222,58,104,0.0
228629,0.0,57000000000.0,57.0,2166.0,5.263157894736842,28.499999985749998,38,105,0.0
758340,2.515723270440252,58.27750048543063,233.110002,37064.490318000004,8.176100628930817,17.931538614005266,159,106,0.017159280878830934
877535,1.342281879194631,108.88999824555499,217.7799966,32449.2194934,3.3557046979865772,43.5559993112888,149,107,0.009183579902722876
1357386,0.4484304932735426,323.06000677694,323.0600071,72042.3815833,4.484304932735426,32.3060007067694,223,108,0.0030954001672121693
280240,3.278688524590164,43.9950008180025,87.99000168,5367.390102480001,3.278688524590164,43.9950008180025,61,109,0.022729855231175284
419922,1.3333333333333335,105.45000069454998,105.4500008,7908.75006,4.0,35.15000025495,75,110,0.009483167305869919
402975,0.0,120899997700.0,120.8999977,10034.6998091,1.2048192771084338,120.89999757909999,83,111,0.0
1137635,4.739336492890995,30.1049999169895,301.0499992,63521.5498312,14.218009478672986,10.034999972998833,211,112,0.03321707366397755
250234,2.5,62.319999157679995,62.31999922,2492.7999688,10.0,15.579999801105,40,114,0.016046213294287553
904907,0.5128205128205128,279.21999472077994,279.219995,54447.899025,5.641025641025641,25.383635906783304,195,100,0.0035814054075762685
589270,3.7383177570093453,39.51250056512187,158.0500023,16911.3502461,9.345794392523365,15.805000228419498,107,101,0.025308446325626482
168714,8.333333333333332,18.005000345997498,36.01000071,864.24001704,8.333333333333332,18.005000345997498,24,102,0.05554012664568093
71982,0.0,16340000509.999998,16.34000051,179.74000561,9.090909090909092,16.340000493659996,11,103,0.0
558666,4.545454545454546,32.5279994934944,162.6399975,17890.399725,12.727272727272727,11.617142677741633,110,104,0.030742745184617074
1118200,1.702127659574468,83.43749855414063,333.7499943,78431.2486605,4.680851063829787,30.34090856996901,235,105,0.011985018931243813
107100,0.0,33710000510.0,33.71000051,775.33001173,4.3478260869565215,33.71000047629,23,106,0.0
877769,2.5,58.14750011046313,232.5900005,37214.40008,8.125,17.891538498623728,160,107,0.01719764388573877
212508,3.0303030303030303,47.69000001231,47.69000006,1573.7700019800002,12.121212121212121,11.922500012019375,33,108,0.02096875652591541
1129773,0.7936507936507936,179.0949984104525,358.189997,90263.879244,5.158730158730158,27.553076690188224,252,109,0.00558362884710713
637549,0.0,173880003499.99997,173.8800035,20865.60042,2.5,57.96000114734666,120,110,0.0
151531,0.0,40289999490.0,40.28999949,1128.11998572,7.142857142857142,20.1449997349275,28,111,0.0
790253,1.4814814814814816,99.3550002003225,198.7100005,26825.8500675,5.9259259259259265,24.838750059395156,135,113,0.010064918700404992
513161,1.7543859649122806,82.8049993085975,165.6099987,18879.5398518,4.385964912280701,33.1219997333756,114,114,0.012076565519518499
